#protein_ID	protein_accession	Gene_ID	Gene_symbol
1944905306	XP_038065395	ECB-GENE-25466075	LOC119735662
1944905316	XP_038065400	ECB-GENE-25466094	LOC119735666
1944905318	XP_038065401	ECB-GENE-25466099	LOC119735667
1944905335	XP_038065408	ECB-GENE-25466104	LOC119735672
1944905337	XP_038065409	ECB-GENE-25466109	LOC119735674
1944905469	XP_038065478	ECB-GENE-25466134	LOC119735695
1944905471	XP_038065479	ECB-GENE-25466134	LOC119735695
1944905473	XP_038065480	ECB-GENE-25466141	LOC119735697
1944905481	XP_038065484	ECB-GENE-25466146	LOC119735700
1944905485	XP_038065486	ECB-GENE-25466151	LOC119735703
1944905487	XP_038065487	ECB-GENE-25466156	LOC119735704
1944905490	XP_038065489	ECB-GENE-25466161	LOC119735706
1944905492	XP_038065490	ECB-GENE-25466161	LOC119735706
1944905494	XP_038065491	ECB-GENE-25466161	LOC119735706
1944905496	XP_038065492	ECB-GENE-25466161	LOC119735706
1944905498	XP_038065493	ECB-GENE-25466161	LOC119735706
1944905500	XP_038065494	ECB-GENE-25466161	LOC119735706
1944905502	XP_038065495	ECB-GENE-25466161	LOC119735706
1944905504	XP_038065496	ECB-GENE-25466161	LOC119735706
1944905506	XP_038065497	ECB-GENE-25466161	LOC119735706
1944905508	XP_038065498	ECB-GENE-25466161	LOC119735706
1944905510	XP_038065499	ECB-GENE-25466161	LOC119735706
1944905512	XP_038065500	ECB-GENE-25466161	LOC119735706
1944905514	XP_038065501	ECB-GENE-25466161	LOC119735706
1944905516	XP_038065502	ECB-GENE-25466161	LOC119735706
1944905518	XP_038065503	ECB-GENE-25466161	LOC119735706
1944905520	XP_038065505	ECB-GENE-25466161	LOC119735706
1944905522	XP_038065506	ECB-GENE-25466161	LOC119735706
1944905524	XP_038065507	ECB-GENE-25466161	LOC119735706
1944905526	XP_038065508	ECB-GENE-25466161	LOC119735706
1944905528	XP_038065509	ECB-GENE-25466161	LOC119735706
1944905530	XP_038065510	ECB-GENE-25466161	LOC119735706
1944905532	XP_038065511	ECB-GENE-25466161	LOC119735706
1944905534	XP_038065512	ECB-GENE-25466161	LOC119735706
1944905536	XP_038065513	ECB-GENE-25466161	LOC119735706
1944905538	XP_038065514	ECB-GENE-25466161	LOC119735706
1944905540	XP_038065516	ECB-GENE-25466161	LOC119735706
1944905542	XP_038065517	ECB-GENE-25466161	LOC119735706
1944905554	XP_038065523	ECB-GENE-25466218	LOC119735712
1944905556	XP_038065525	ECB-GENE-25466218	LOC119735712
1944905558	XP_038065526	ECB-GENE-25466218	LOC119735712
1944905560	XP_038065527	ECB-GENE-25466218	LOC119735712
1944905562	XP_038065528	ECB-GENE-25466218	LOC119735712
1944905564	XP_038065529	ECB-GENE-25466231	LOC119735713
1944905592	XP_038065546	ECB-GENE-25466236	LOC119735720
1944905594	XP_038065547	ECB-GENE-25466236	LOC119735720
1944905612	XP_038065556	ECB-GENE-25466243	LOC119735729
1944905614	XP_038065557	ECB-GENE-25466243	LOC119735729
1944905669	XP_038065586	ECB-GENE-25466250	LOC119735741
1944905675	XP_038065589	ECB-GENE-25466255	LOC119735745
1944905709	XP_038065604	ECB-GENE-25466260	LOC119735761
1944905711	XP_038065605	ECB-GENE-25466265	LOC119735762
1944905713	XP_038065606	ECB-GENE-25466265	LOC119735762
1944905715	XP_038065607	ECB-GENE-25466265	LOC119735762
1944905717	XP_038065608	ECB-GENE-25466265	LOC119735762
1944905746	XP_038065623	ECB-GENE-25466276	LOC119735775
1944905748	XP_038065624	ECB-GENE-25466276	LOC119735775
1944905750	XP_038065625	ECB-GENE-25466276	LOC119735775
1944905752	XP_038065626	ECB-GENE-25466276	LOC119735775
1944905754	XP_038065627	ECB-GENE-25466276	LOC119735775
1944905758	XP_038065629	ECB-GENE-25466289	LOC119735778
1944905760	XP_038065630	ECB-GENE-25466289	LOC119735778
1944905762	XP_038065631	ECB-GENE-25466289	LOC119735778
1944905764	XP_038065633	ECB-GENE-25466289	LOC119735778
1944905766	XP_038065634	ECB-GENE-25466289	LOC119735778
1944905770	XP_038065636	ECB-GENE-25466302	LOC119735780
1944905784	XP_038065644	ECB-GENE-25466307	LOC119735788
1944905786	XP_038065645	ECB-GENE-25466307	LOC119735788
1944905788	XP_038065646	ECB-GENE-25466307	LOC119735788
1944905790	XP_038065647	ECB-GENE-25466307	LOC119735788
1944905792	XP_038065648	ECB-GENE-25466307	LOC119735788
1944905794	XP_038065649	ECB-GENE-25466320	LOC119735789
1944905796	XP_038065650	ECB-GENE-25466320	LOC119735789
1944905798	XP_038065651	ECB-GENE-25466320	LOC119735789
1944905800	XP_038065652	ECB-GENE-25466320	LOC119735789
1944905806	XP_038065655	ECB-GENE-25466331	LOC119735793
1944905828	XP_038065668	ECB-GENE-25466336	LOC119735801
1944905838	XP_038065674	ECB-GENE-25466341	LOC119735805
1944905840	XP_038065675	ECB-GENE-25466346	LOC119735806
1944905844	XP_038065677	ECB-GENE-25466351	LOC119735808
1944905846	XP_038065678	ECB-GENE-25466351	LOC119735808
1944905863	XP_038065686	ECB-GENE-25466358	LOC119735822
1944905873	XP_038065692	ECB-GENE-25466363	LOC119735827
1944905920	XP_038065718	ECB-GENE-25466368	LOC119735852
1944905922	XP_038065719	ECB-GENE-25466373	LOC119735853
1944906009	XP_038065768	ECB-GENE-25466392	LOC119735895
1944906053	XP_038065793	ECB-GENE-25466402	LOC119735915
1944906055	XP_038065794	ECB-GENE-25466402	LOC119735915
1944906061	XP_038065797	ECB-GENE-25466409	LOC119735920
1944906091	XP_038065813	ECB-GENE-25466415	LOC119735931
1944906099	XP_038065817	ECB-GENE-25466420	LOC119735933
1944906111	XP_038065822	ECB-GENE-25466425	LOC119735938
1944906113	XP_038065823	ECB-GENE-25466425	LOC119735938
1944906115	XP_038065824	ECB-GENE-25466432	LOC119735939
1944906135	XP_038065836	ECB-GENE-25466442	LOC119735944
1944906211	XP_038065873	ECB-GENE-25466452	LOC119735968
1944906213	XP_038065874	ECB-GENE-25466452	LOC119735968
1944906215	XP_038065875	ECB-GENE-25466452	LOC119735968
1944906219	XP_038065878	ECB-GENE-25466461	LOC119735971
1944906231	XP_038065883	ECB-GENE-25466466	LOC119735978
1944906271	XP_038065904	ECB-GENE-25466471	LOC119735993
1944906273	XP_038065905	ECB-GENE-25466471	LOC119735993
1944906275	XP_038065906	ECB-GENE-25466478	LOC119735994
1944906277	XP_038065907	ECB-GENE-25466478	LOC119735994
1944906281	XP_038065909	ECB-GENE-25466490	LOC119735997
1944906283	XP_038065911	ECB-GENE-25466490	LOC119735997
1944906285	XP_038065912	ECB-GENE-25466490	LOC119735997
1944906294	XP_038065916	ECB-GENE-25466499	LOC119736003
1944906311	XP_038065922	ECB-GENE-25466513	LOC119736014
1944906313	XP_038065923	ECB-GENE-25466513	LOC119736014
1944906315	XP_038065924	ECB-GENE-25466513	LOC119736014
1944906383	XP_038065961	ECB-GENE-25466522	LOC119736040
1944906405	XP_038065973	ECB-GENE-25466527	LOC119736044
1944906407	XP_038065974	ECB-GENE-25466527	LOC119736044
1944906410	XP_038065975	ECB-GENE-25466534	LOC119736047
1944906428	XP_038065985	ECB-GENE-25466539	LOC119736052
1944906437	XP_038065988	ECB-GENE-25466544	LOC119736056
1944906439	XP_038065989	ECB-GENE-25466544	LOC119736056
1944906441	XP_038065990	ECB-GENE-25466544	LOC119736056
1944906465	XP_038066002	ECB-GENE-25466553	LOC119736064
1944906474	XP_038066006	ECB-GENE-25466557	LOC119736070
1944906476	XP_038066007	ECB-GENE-25466557	LOC119736070
1944906487	XP_038066013	ECB-GENE-25466564	LOC119736075
1944906507	XP_038066023	ECB-GENE-25466569	LOC119736089
1944906509	XP_038066024	ECB-GENE-25466569	LOC119736089
1944906511	XP_038066025	ECB-GENE-25466576	LOC119736090
1944906515	XP_038066027	ECB-GENE-25466581	LOC119736093
1944906517	XP_038066028	ECB-GENE-25466586	LOC119736094
1944906674	XP_038066110	ECB-GENE-25466591	LOC119736160
1944906706	XP_038066127	ECB-GENE-25466596	LOC119736177
1944906708	XP_038066128	ECB-GENE-25466596	LOC119736177
1944906716	XP_038066132	ECB-GENE-25466603	LOC119736179
1944906718	XP_038066133	ECB-GENE-25466608	LOC119736181
1944906720	XP_038066134	ECB-GENE-25466608	LOC119736181
1944906748	XP_038066150	ECB-GENE-25466622	LOC119736196
1944906750	XP_038066151	ECB-GENE-25466622	LOC119736196
1944906752	XP_038066152	ECB-GENE-25466622	LOC119736196
1944906754	XP_038066154	ECB-GENE-25466622	LOC119736196
1944906756	XP_038066155	ECB-GENE-25466622	LOC119736196
1944906758	XP_038066156	ECB-GENE-25466622	LOC119736196
1944906760	XP_038066157	ECB-GENE-25466622	LOC119736196
1944906762	XP_038066158	ECB-GENE-25466622	LOC119736196
1944906787	XP_038066171	ECB-GENE-25466641	LOC119736210
1944906942	XP_038066250	ECB-GENE-25466665	LOC119736278
1944906944	XP_038066252	ECB-GENE-25466665	LOC119736278
1944906946	XP_038066253	ECB-GENE-25466672	LOC119736279
1944906982	XP_038066270	ECB-GENE-25466677	LOC119736302
1944906984	XP_038066271	ECB-GENE-25466677	LOC119736302
1944906986	XP_038066272	ECB-GENE-25466677	LOC119736302
1944906988	XP_038066273	ECB-GENE-25466677	LOC119736302
1944907019	XP_038066288	ECB-GENE-25466688	LOC119736314
1944907021	XP_038066290	ECB-GENE-25466693	LOC119736315
1944907028	XP_038066295	ECB-GENE-25466703	LOC119736358
1944907030	XP_038066296	ECB-GENE-25466703	LOC119736358
1944907032	XP_038066297	ECB-GENE-25466710	LOC119736359
1944907054	XP_038066309	ECB-GENE-25466720	LOC119736368
1944907098	XP_038066334	ECB-GENE-25466731	LOC119736390
1944907100	XP_038066336	ECB-GENE-25466736	LOC119736391
1944907117	XP_038066344	ECB-GENE-25466741	LOC119736399
1944907119	XP_038066345	ECB-GENE-25466741	LOC119736399
1944907121	XP_038066346	ECB-GENE-25466748	LOC119736400
1944907123	XP_038066348	ECB-GENE-25466748	LOC119736400
1944907279	XP_038066436	ECB-GENE-25466776	LOC119736491
1944907312	XP_038066455	ECB-GENE-25466781	LOC119736511
1944907352	XP_038066478	ECB-GENE-25466793	LOC119736537
1944907354	XP_038066479	ECB-GENE-25466798	LOC119736538
1944907356	XP_038066480	ECB-GENE-25466803	LOC119736539
1944907390	XP_038066499	ECB-GENE-25466824	LOC119736558
1944907392	XP_038066500	ECB-GENE-25466829	LOC119736559
1944907427	XP_038066520	ECB-GENE-25466834	LOC119736576
1944907437	XP_038066526	ECB-GENE-25466839	LOC119736581
1944907485	XP_038066552	ECB-GENE-25466848	LOC119736608
1944907518	XP_038066570	ECB-GENE-25466860	LOC119736628
1944907558	XP_038066594	ECB-GENE-25466870	LOC119736650
1944907787	XP_038066719	ECB-GENE-25466922	LOC119736781
1944907808	XP_038066730	ECB-GENE-25466927	LOC119736793
1944908014	XP_038066836	ECB-GENE-25466952	LOC119736891
1944908016	XP_038066837	ECB-GENE-25466952	LOC119736891
1944908018	XP_038066838	ECB-GENE-25466952	LOC119736891
1944908020	XP_038066839	ECB-GENE-25466952	LOC119736891
1944908022	XP_038066840	ECB-GENE-25466952	LOC119736891
1944908024	XP_038066841	ECB-GENE-25466952	LOC119736891
1944908033	XP_038066846	ECB-GENE-25466967	LOC119736896
1944908035	XP_038066847	ECB-GENE-25466967	LOC119736896
1944908037	XP_038066848	ECB-GENE-25466974	LOC119736897
1944908041	XP_038066850	ECB-GENE-25466979	LOC119736899
1944908057	XP_038066860	ECB-GENE-25466988	LOC119736908
1944908059	XP_038066861	ECB-GENE-25466988	LOC119736908
1944908061	XP_038066862	ECB-GENE-25466988	LOC119736908
1944908063	XP_038066863	ECB-GENE-25466988	LOC119736908
1944908065	XP_038066864	ECB-GENE-25467004	LOC119736910
1944908091	XP_038066878	ECB-GENE-25467009	LOC119736922
1944908125	XP_038066895	ECB-GENE-25467014	LOC119736930
1944908144	XP_038066905	ECB-GENE-25467020	LOC119736940
1944908146	XP_038066906	ECB-GENE-25467020	LOC119736940
1944908152	XP_038066910	ECB-GENE-25467027	LOC119736943
1944908154	XP_038066911	ECB-GENE-25467027	LOC119736943
1944908165	XP_038066916	ECB-GENE-25467034	LOC119736947
1944908195	XP_038066931	ECB-GENE-25467039	LOC119736957
1944908197	XP_038066932	ECB-GENE-25467039	LOC119736957
1944908199	XP_038066933	ECB-GENE-25467046	LOC119736958
1944908233	XP_038066949	ECB-GENE-25467056	LOC119736976
1944908235	XP_038066950	ECB-GENE-25467056	LOC119736976
1944908256	XP_038066961	ECB-GENE-25467063	LOC119736989
1944908258	XP_038066962	ECB-GENE-25467063	LOC119736989
1944908292	XP_038066981	ECB-GENE-25467077	LOC119737003
1944908294	XP_038066982	ECB-GENE-25467077	LOC119737003
1944908296	XP_038066983	ECB-GENE-25467077	LOC119737003
1944908298	XP_038066984	ECB-GENE-25467077	LOC119737003
1944908300	XP_038066985	ECB-GENE-25467077	LOC119737003
1944908302	XP_038066986	ECB-GENE-25467077	LOC119737003
1944908304	XP_038066987	ECB-GENE-25467077	LOC119737003
1944908306	XP_038066988	ECB-GENE-25467077	LOC119737003
1944908317	XP_038066993	ECB-GENE-25467096	LOC119737008
1944908319	XP_038066995	ECB-GENE-25467096	LOC119737008
1944908322	XP_038066996	ECB-GENE-25467103	LOC119737010
1944908324	XP_038066997	ECB-GENE-25467103	LOC119737010
1944908326	XP_038066998	ECB-GENE-25467103	LOC119737010
1944908340	XP_038067005	ECB-GENE-25467112	LOC119737015
1944908342	XP_038067007	ECB-GENE-25467117	LOC119737016
1944908416	XP_038067046	ECB-GENE-25467122	LOC119737047
1944908418	XP_038067047	ECB-GENE-25467127	LOC119737048
1944908421	XP_038067048	ECB-GENE-25467127	LOC119737048
1944908427	XP_038067052	ECB-GENE-25467134	LOC119737051
1944908442	XP_038067060	ECB-GENE-25467144	LOC119737060
1944908464	XP_038067071	ECB-GENE-25467149	LOC119737070
1944908466	XP_038067072	ECB-GENE-25467149	LOC119737070
1944908468	XP_038067073	ECB-GENE-25467149	LOC119737070
1944908470	XP_038067074	ECB-GENE-25467149	LOC119737070
1944908472	XP_038067075	ECB-GENE-25467149	LOC119737070
1944908520	XP_038067100	ECB-GENE-25467169	LOC119737082
1944908525	XP_038067102	ECB-GENE-25467174	LOC119737084
1944908527	XP_038067104	ECB-GENE-25467174	LOC119737084
1944908529	XP_038067105	ECB-GENE-25467174	LOC119737084
1944908551	XP_038067116	ECB-GENE-25467183	LOC119737097
1944908553	XP_038067117	ECB-GENE-25467183	LOC119737097
1944908555	XP_038067118	ECB-GENE-25467183	LOC119737097
1944908590	XP_038067136	ECB-GENE-25467202	LOC119737112
1944908592	XP_038067137	ECB-GENE-25467202	LOC119737112
1944908594	XP_038067138	ECB-GENE-25467202	LOC119737112
1944908596	XP_038067139	ECB-GENE-25467202	LOC119737112
1944908599	XP_038067140	ECB-GENE-25467213	LOC119737113
1944908601	XP_038067141	ECB-GENE-25467218	LOC119737114
1944908611	XP_038067147	ECB-GENE-25467223	LOC119737120
1944908626	XP_038067154	ECB-GENE-25467239	LOC119737124
1944908628	XP_038067155	ECB-GENE-25467239	LOC119737124
1944908643	XP_038067163	ECB-GENE-25467246	LOC119737130
1944908645	XP_038067164	ECB-GENE-25467246	LOC119737130
1944908647	XP_038067165	ECB-GENE-25467246	LOC119737130
1944908649	XP_038067167	ECB-GENE-25467246	LOC119737130
1944908651	XP_038067168	ECB-GENE-25467246	LOC119737130
1944908666	XP_038067176	ECB-GENE-25467259	LOC119737132
1944908677	XP_038067181	ECB-GENE-25467264	LOC119737136
1944908686	XP_038067185	ECB-GENE-25467269	LOC119737140
1944908688	XP_038067186	ECB-GENE-25467274	LOC119737141
1944908690	XP_038067187	ECB-GENE-25467274	LOC119737141
1944908698	XP_038067191	ECB-GENE-25467281	LOC119737144
1944908704	XP_038067194	ECB-GENE-25467291	LOC119737148
1944908706	XP_038067196	ECB-GENE-25467291	LOC119737148
1944908708	XP_038067197	ECB-GENE-25467298	LOC119737149
1944908721	XP_038067203	ECB-GENE-25467308	LOC119737156
1944908725	XP_038067206	ECB-GENE-25467313	LOC119737158
1944908727	XP_038067207	ECB-GENE-25467313	LOC119737158
1944908729	XP_038067208	ECB-GENE-25467320	LOC119737159
1944908731	XP_038067209	ECB-GENE-25467320	LOC119737159
1944908986	XP_038067272	ECB-GENE-25467332	LOC119737172
1944908988	XP_038067273	ECB-GENE-25467332	LOC119737172
1944909008	XP_038067283	ECB-GENE-25467339	LOC119737181
1944909010	XP_038067284	ECB-GENE-25467339	LOC119737181
1944909012	XP_038067285	ECB-GENE-25467339	LOC119737181
1944909014	XP_038067286	ECB-GENE-25467348	LOC119737182
1944909016	XP_038067287	ECB-GENE-25467348	LOC119737182
1944909018	XP_038067288	ECB-GENE-25467348	LOC119737182
1944909023	XP_038067290	ECB-GENE-25467357	LOC119737185
1944909032	XP_038067294	ECB-GENE-25467361	LOC119737189
1944909034	XP_038067295	ECB-GENE-25467361	LOC119737189
1944909052	XP_038067305	ECB-GENE-25467368	LOC119737198
1944909054	XP_038067307	ECB-GENE-25467373	LOC119737199
1944909061	XP_038067310	ECB-GENE-25467378	LOC119737202
1944909063	XP_038067311	ECB-GENE-25467378	LOC119737202
1944909065	XP_038067312	ECB-GENE-25467378	LOC119737202
1944909068	XP_038067313	ECB-GENE-25467378	LOC119737202
1944909080	XP_038067319	ECB-GENE-25467389	LOC119737207
1944909082	XP_038067320	ECB-GENE-25467389	LOC119737207
1944909084	XP_038067321	ECB-GENE-25467389	LOC119737207
1944909087	XP_038067322	ECB-GENE-25467398	LOC119737210
1944909089	XP_038067323	ECB-GENE-25467403	LOC119737211
1944909091	XP_038067324	ECB-GENE-25467408	LOC119737212
1944909093	XP_038067325	ECB-GENE-25467408	LOC119737212
1944909102	XP_038067330	ECB-GENE-25467415	LOC119737217
1944909104	XP_038067331	ECB-GENE-25467415	LOC119737217
1944909106	XP_038067332	ECB-GENE-25467415	LOC119737217
1944909108	XP_038067333	ECB-GENE-25467415	LOC119737217
1944909110	XP_038067334	ECB-GENE-25467415	LOC119737217
1944909128	XP_038067343	ECB-GENE-25467428	LOC119737225
1944909130	XP_038067344	ECB-GENE-25467433	LOC119737226
1944909157	XP_038067356	ECB-GENE-25467438	LOC119737235
1944909159	XP_038067358	ECB-GENE-25467438	LOC119737235
1944909161	XP_038067359	ECB-GENE-25467438	LOC119737235
1944909163	XP_038067360	ECB-GENE-25467438	LOC119737235
1944909165	XP_038067361	ECB-GENE-25467438	LOC119737235
1944909174	XP_038067365	ECB-GENE-25467451	LOC119737239
1944909176	XP_038067366	ECB-GENE-25467456	LOC119737241
1944909178	XP_038067367	ECB-GENE-25467456	LOC119737241
1944909207	XP_038067380	ECB-GENE-25467463	LOC119737254
1944909210	XP_038067381	ECB-GENE-25467469	LOC119737255
1944909216	XP_038067384	ECB-GENE-25467476	LOC119737258
1944909222	XP_038067387	ECB-GENE-25467481	LOC119737261
1944909224	XP_038067388	ECB-GENE-25467481	LOC119737261
1944909228	XP_038067390	ECB-GENE-25467488	LOC119737263
1944909230	XP_038067391	ECB-GENE-25467493	LOC119737265
1944909241	XP_038067397	ECB-GENE-25467498	LOC119737269
1944909243	XP_038067398	ECB-GENE-25467498	LOC119737269
1944909245	XP_038067399	ECB-GENE-25467498	LOC119737269
1944909247	XP_038067400	ECB-GENE-25467498	LOC119737269
1944909249	XP_038067401	ECB-GENE-25467498	LOC119737269
1944909270	XP_038067412	ECB-GENE-25467511	LOC119737275
1944909272	XP_038067414	ECB-GENE-25467516	LOC119737276
1944909274	XP_038067415	ECB-GENE-25467516	LOC119737276
1944909276	XP_038067416	ECB-GENE-25467516	LOC119737276
1944909278	XP_038067417	ECB-GENE-25467516	LOC119737276
1944909280	XP_038067418	ECB-GENE-25467516	LOC119737276
1944909288	XP_038067423	ECB-GENE-25467529	LOC119737280
1944909290	XP_038067424	ECB-GENE-25467534	LOC119737281
1944909299	XP_038067428	ECB-GENE-25467539	LOC119737285
1944909301	XP_038067429	ECB-GENE-25467539	LOC119737285
1944909303	XP_038067430	ECB-GENE-25467546	LOC119737287
1944909320	XP_038067439	ECB-GENE-25467551	LOC119737290
1944909328	XP_038067444	ECB-GENE-25467556	LOC119737293
1944909330	XP_038067445	ECB-GENE-25467556	LOC119737293
1944909332	XP_038067446	ECB-GENE-25467556	LOC119737293
1944909334	XP_038067447	ECB-GENE-25467556	LOC119737293
1944909366	XP_038067462	ECB-GENE-25467567	LOC119737303
1944909368	XP_038067463	ECB-GENE-25467567	LOC119737303
1944909370	XP_038067464	ECB-GENE-25467574	LOC119737304
1944909372	XP_038067466	ECB-GENE-25467574	LOC119737304
1944909383	XP_038067471	ECB-GENE-25467581	LOC119737308
1944909385	XP_038067472	ECB-GENE-25467581	LOC119737308
1944909387	XP_038067473	ECB-GENE-25467581	LOC119737308
1944909389	XP_038067475	ECB-GENE-25467581	LOC119737308
1944909391	XP_038067476	ECB-GENE-25467581	LOC119737308
1944909429	XP_038067493	ECB-GENE-25467594	LOC119737311
1944909431	XP_038067495	ECB-GENE-25467599	LOC119737312
1944909433	XP_038067496	ECB-GENE-25467599	LOC119737312
1944909435	XP_038067497	ECB-GENE-25467599	LOC119737312
1944909437	XP_038067498	ECB-GENE-25467608	LOC119737313
1944909456	XP_038067508	ECB-GENE-25467613	LOC119737319
1944909465	XP_038067512	ECB-GENE-25467618	LOC119737323
1944909467	XP_038067513	ECB-GENE-25467618	LOC119737323
1944909469	XP_038067514	ECB-GENE-25467625	LOC119737324
1944909471	XP_038067516	ECB-GENE-25467625	LOC119737324
1944909475	XP_038067518	ECB-GENE-25467632	LOC119737326
1944909477	XP_038067519	ECB-GENE-25467637	LOC119737327
1944909479	XP_038067520	ECB-GENE-25467637	LOC119737327
1944909482	XP_038067521	ECB-GENE-25467637	LOC119737327
1944909484	XP_038067522	ECB-GENE-25467637	LOC119737327
1944909486	XP_038067523	ECB-GENE-25467637	LOC119737327
1944909488	XP_038067524	ECB-GENE-25467650	LOC119737328
1944909490	XP_038067525	ECB-GENE-25467655	LOC119737330
1944909492	XP_038067526	ECB-GENE-25467655	LOC119737330
1944909494	XP_038067527	ECB-GENE-25467662	LOC119737331
1944909496	XP_038067529	ECB-GENE-25467662	LOC119737331
1944909498	XP_038067530	ECB-GENE-25467662	LOC119737331
1944909500	XP_038067531	ECB-GENE-25467662	LOC119737331
1944909505	XP_038067533	ECB-GENE-25467673	LOC119737333
1944909507	XP_038067534	ECB-GENE-25467673	LOC119737333
1944909509	XP_038067535	ECB-GENE-25467673	LOC119737333
1944909511	XP_038067536	ECB-GENE-25467673	LOC119737333
1944909524	XP_038067543	ECB-GENE-25467684	LOC119737339
